kata1-b28c512nbt-s8536703232-d4684449769
G16,1200023,0.317111539,-1.65891638
G17,1200023,0.35651196500000004,-1.36548373
J16,1200023,0.37408405600000005,-1.16499057
F16,1200023,0.323613897,-1.68104357
F17,1200023,0.3642455,-1.30539347
K17,1200023,0.345406719,-1.43268735
K16,1200023,0.350097444,-1.36764165
D17,1200023,0.373216961,-1.14258986
C17,1200023,0.348158387,-1.3760957
H17,1200023,0.37023319,-1.19819956
H16,1200023,0.348964564,-1.53809374
J17,1200023,0.352810826,-1.35841557
