kata1-b28c512nbt-s8446540032-d4660424551
R10,1200023,0.38908184300000004,-0.928174944
P14,1200023,0.404738935,-0.961205543
O17,1200022,0.36298235199999995,-1.26661486
H4,1200023,0.405854504,-0.88605106
O16,1200023,0.378505757,-1.10550288
Q10,1200023,0.40815029,-0.799936949
J3,1200023,0.419571229,-0.641273053
Q9,1200023,0.38744490600000003,-0.954319847
J4,1200023,0.409458942,-0.797109832
